,id,event_id,down_time,up_time,action_time,activity,down_event,up_event,text_change,cursor_position,word_count
50828,015aa732,2416,777628,777754,126,Input,q,q,q,1985,355
50829,015aa732,2417,777741,777863,122,Input,q,q,q,1986,355
50830,015aa732,2418,777812,777895,83,Input,q,q,q,1987,355
50831,015aa732,2419,777908,777992,84,Input,q,q,q,1988,355
50832,015aa732,2420,778012,778184,172,Input,Space,Space, ,1989,355
50833,015aa732,2421,778498,778552,54,Input,q,q,q,1990,356
50834,015aa732,2422,778579,778712,133,Input,q,q,q,1991,356
50835,015aa732,2423,778717,778786,69,Input,q,q,q,1992,356
50836,015aa732,2424,778943,779000,57,Input,q,q,q,1993,356
50837,015aa732,2425,778997,779119,122,Input,q,q,q,1994,356
50838,015aa732,2426,779116,779273,157,Input,q,q,q,1995,356
50839,015aa732,2427,779284,779424,140,Input,Space,Space, ,1996,356
50840,015aa732,2428,779387,779440,53,Input,q,q,q,1997,357
50841,015aa732,2429,779588,779657,69,Input,q,q,q,1998,357
50842,015aa732,2430,779723,779807,84,Input,q,q,q,1999,357
50843,015aa732,2431,779790,779897,107,Input,q,q,q,2000,357
50844,015aa732,2432,779844,779960,116,Input,q,q,q,2001,357
50845,015aa732,2433,780036,780152,116,Input,q,q,q,2002,357
50846,015aa732,2434,780148,780288,140,Input,Space,Space, ,2003,357
50847,015aa732,2435,780243,780401,158,Input,q,q,q,2004,358
50848,015aa732,2436,780316,780399,83,Input,q,q,q,2005,358
50849,015aa732,2437,780445,780585,140,Input,q,q,q,2006,358
50850,015aa732,2438,780651,780777,126,Input,Space,Space, ,2007,358
50851,015aa732,2439,780924,780983,59,Input,q,q,q,2008,359
50852,015aa732,2440,781005,781138,133,Input,q,q,q,2009,359
50853,015aa732,2441,782724,782848,124,Input,Space,Space, ,2010,359
50854,015aa732,2442,782813,782967,154,Input,q,q,q,2011,360
50855,015aa732,2443,782965,783073,108,Input,q,q,q,2012,360
50856,015aa732,2444,783165,783249,84,Input,q,q,q,2013,360
50857,015aa732,2445,783325,783435,110,Input,q,q,q,2014,360
50858,015aa732,2446,783421,783503,82,Input,q,q,q,2015,360
50859,015aa732,2447,783563,783719,156,Input,q,q,q,2016,360
50860,015aa732,2448,783668,783752,84,Input,q,q,q,2017,360
50861,015aa732,2449,790645,791146,501,Remove/Cut,Backspace,Backspace,q,2016,360
50862,015aa732,2450,791146,791229,83,Remove/Cut,Backspace,Backspace,q,2015,360
50863,015aa732,2451,791229,791265,36,Remove/Cut,Backspace,Backspace,q,2014,360
50864,015aa732,2452,791494,791616,122,Remove/Cut,Backspace,Backspace,q,2013,360
50865,015aa732,2453,791724,791824,100,Remove/Cut,Backspace,Backspace,q,2012,360
50866,015aa732,2454,791924,792000,76,Remove/Cut,Backspace,Backspace,q,2011,360
50867,015aa732,2455,792125,792215,90,Remove/Cut,Backspace,Backspace,q,2010,359
50868,015aa732,2456,793412,793513,101,Input,q,q,q,2011,360
50869,015aa732,2457,793924,794040,116,Input,q,q,q,2012,360
50870,015aa732,2458,794051,794137,86,Input,q,q,q,2013,360
50871,015aa732,2459,794172,794288,116,Input,q,q,q,2014,360
50872,015aa732,2460,794285,794368,83,Input,q,q,q,2015,360
50873,015aa732,2461,794830,794946,116,Input,q,q,q,2016,360
50874,015aa732,2462,794990,795065,75,Input,q,q,q,2017,360
50875,015aa732,2463,795108,795274,166,Input,Space,Space, ,2018,360
50876,015aa732,2464,795294,795361,67,Remove/Cut,Backspace,Backspace, ,2017,360
50877,015aa732,2465,795545,795633,88,Input,.,.,.,2018,360
50878,015aa732,2466,796205,796344,139,Input,Space,Space, ,2019,360
50879,015aa732,2467,796333,796333,0,Nonproduction,Shift,Shift,NoChange,2019,360
50880,015aa732,2468,796428,796480,52,Input,q,q,q,2020,361
50881,015aa732,2469,796580,796668,88,Input,q,q,q,2021,361
50882,015aa732,2470,796656,796808,152,Input,q,q,q,2022,361
50883,015aa732,2471,796772,796880,108,Input,q,q,q,2023,361
50884,015aa732,2472,796981,797099,118,Input,q,q,q,2024,361
50885,015aa732,2473,797141,797305,164,Input,q,q,q,2025,361
50886,015aa732,2474,797229,797353,124,Input,q,q,q,2026,361
50887,015aa732,2475,799351,799554,203,Input,q,q,q,2027,361
50888,015aa732,2476,800125,800226,101,Remove/Cut,Backspace,Backspace,q,2026,361
50889,015aa732,2477,800909,800986,77,Input,",",",",",",2027,361
50890,015aa732,2478,801061,801168,107,Input,Space,Space, ,2028,361
50891,015aa732,2479,801211,801320,109,Input,q,q,q,2029,362
50892,015aa732,2480,801332,801386,54,Input,q,q,q,2030,362
50893,015aa732,2481,801774,801825,51,Remove/Cut,Backspace,Backspace,q,2029,362
50894,015aa732,2482,801877,801969,92,Remove/Cut,Backspace,Backspace,q,2028,361
50895,015aa732,2483,802158,802217,59,Input,q,q,q,2029,362
50896,015aa732,2484,802230,802329,99,Input,q,q,q,2030,362
50897,015aa732,2485,802341,802480,139,Input,Space,Space, ,2031,362
50898,015aa732,2486,802460,802548,88,Input,q,q,q,2032,363
50899,015aa732,2487,802541,802609,68,Input,q,q,q,2033,363
50900,015aa732,2488,802756,802825,69,Input,q,q,q,2034,363
50901,015aa732,2489,803078,803128,50,Remove/Cut,Backspace,Backspace,q,2033,363
50902,015aa732,2490,803213,803273,60,Remove/Cut,Backspace,Backspace,q,2032,363
50903,015aa732,2491,803356,803424,68,Remove/Cut,Backspace,Backspace,q,2031,362
50904,015aa732,2492,803508,803577,69,Remove/Cut,Backspace,Backspace, ,2030,362
50905,015aa732,2493,803654,803747,93,Remove/Cut,Backspace,Backspace,q,2029,362
50906,015aa732,2494,804462,804562,100,Remove/Cut,Backspace,Backspace,q,2028,361
50907,015aa732,2495,805237,805331,94,Input,q,q,q,2029,362
50908,015aa732,2496,805327,805395,68,Input,q,q,q,2030,362
50909,015aa732,2497,805432,805548,116,Input,q,q,q,2031,362
50910,015aa732,2498,805520,805596,76,Input,q,q,q,2032,362
50911,015aa732,2499,805575,805724,149,Input,Space,Space, ,2033,362
50912,015aa732,2500,805687,805760,73,Input,q,q,q,2034,363
50913,015aa732,2501,805759,805812,53,Input,q,q,q,2035,363
50914,015aa732,2502,806184,806236,52,Remove/Cut,Backspace,Backspace,q,2034,363
50915,015aa732,2503,806311,806371,60,Remove/Cut,Backspace,Backspace,q,2033,362
50916,015aa732,2504,806359,806484,125,Input,q,q,q,2034,363
50917,015aa732,2505,806463,806535,72,Input,q,q,q,2035,363
50918,015aa732,2506,806640,806707,67,Input,q,q,q,2036,363
50919,015aa732,2507,806744,806892,148,Input,Space,Space, ,2037,363
50920,015aa732,2508,810969,811068,99,Input,q,q,q,2038,364
50921,015aa732,2509,811057,811123,66,Input,q,q,q,2039,364
50922,015aa732,2510,811151,811268,117,Input,q,q,q,2040,364
50923,015aa732,2511,811295,811368,73,Input,q,q,q,2041,364
50924,015aa732,2512,811367,811508,141,Input,q,q,q,2042,364
50925,015aa732,2513,811601,811757,156,Input,Space,Space, ,2043,364
50926,015aa732,2514,814114,814165,51,Input,q,q,q,2044,365
50927,015aa732,2515,814289,814349,60,Input,q,q,q,2045,365
50928,015aa732,2516,814320,814428,108,Input,q,q,q,2046,365
50929,015aa732,2517,814497,814588,91,Input,q,q,q,2047,365
50930,015aa732,2518,814569,814693,124,Input,Space,Space, ,2048,365
50931,015aa732,2519,814849,814917,68,Input,q,q,q,2049,366
50932,015aa732,2520,814928,815029,101,Input,q,q,q,2050,366
50933,015aa732,2521,815006,815133,127,Input,Space,Space, ,2051,366
50934,015aa732,2522,815120,815203,83,Input,q,q,q,2052,367
50935,015aa732,2523,815127,815183,56,Input,q,q,q,2053,367
50936,015aa732,2524,815281,815356,75,Input,q,q,q,2054,367
50937,015aa732,2525,815368,815451,83,Input,q,q,q,2055,367
50938,015aa732,2526,815440,815571,131,Input,Space,Space, ,2056,367
50939,015aa732,2527,815559,815676,117,Input,q,q,q,2057,368
50940,015aa732,2528,815664,815716,52,Input,q,q,q,2058,368
50941,015aa732,2529,816000,816173,173,Input,q,q,q,2059,368
50942,015aa732,2530,816121,816221,100,Input,q,q,q,2060,368
50943,015aa732,2531,816336,816429,93,Input,q,q,q,2061,368
50944,015aa732,2532,816458,816533,75,Input,q,q,q,2062,368
50945,015aa732,2533,816595,816700,105,Input,Space,Space, ,2063,368
50946,015aa732,2534,816644,816748,104,Input,q,q,q,2064,369
50947,015aa732,2535,817097,817184,87,Remove/Cut,Backspace,Backspace,q,2063,368
50948,015aa732,2536,817417,817476,59,Input,q,q,q,2064,369
50949,015aa732,2537,817696,817790,94,Remove/Cut,Backspace,Backspace,q,2063,368
50950,015aa732,2538,817833,817908,75,Input,q,q,q,2064,369
50951,015aa732,2539,818000,818076,76,Input,q,q,q,2065,369
50952,015aa732,2540,818048,818157,109,Input,Space,Space, ,2066,369
50953,015aa732,2541,818112,818249,137,Input,q,q,q,2067,370
50954,015aa732,2542,818248,818300,52,Input,q,q,q,2068,370
50955,015aa732,2543,818387,818460,73,Input,q,q,q,2069,370
50956,015aa732,2544,818408,818525,117,Input,q,q,q,2070,370
50957,015aa732,2545,818576,818702,126,Input,q,q,q,2071,370
50958,015aa732,2546,818666,818783,117,Input,q,q,q,2072,370
50959,015aa732,2547,818750,818756,6,Input,q,q,q,2073,370
50960,015aa732,2548,819129,819236,107,Input,q,q,q,2074,370
50961,015aa732,2549,819281,819391,110,Input,Space,Space, ,2075,370
50962,015aa732,2550,819336,819461,125,Input,q,q,q,2076,371
50963,015aa732,2551,819449,819509,60,Input,q,q,q,2077,371
50964,015aa732,2552,819492,819573,81,Input,q,q,q,2078,371
50965,015aa732,2553,819562,819701,139,Input,Space,Space, ,2079,371
50966,015aa732,2554,819680,819751,71,Input,q,q,q,2080,372
50967,015aa732,2555,819749,819783,34,Input,q,q,q,2081,372
50968,015aa732,2556,819872,819947,75,Input,q,q,q,2082,372
50969,015aa732,2557,819912,819988,76,Input,q,q,q,2083,372
50970,015aa732,2558,819977,820075,98,Input,Space,Space, ,2084,372
50971,015aa732,2559,820073,820147,74,Input,q,q,q,2085,373
50972,015aa732,2560,820195,820252,57,Input,q,q,q,2086,373
50973,015aa732,2561,820264,820348,84,Input,q,q,q,2087,373
50974,015aa732,2562,820360,820420,60,Input,q,q,q,2088,373
50975,015aa732,2563,820416,820533,117,Input,q,q,q,2089,373
50976,015aa732,2564,820600,820644,44,Input,",",",",",",2090,373
50977,015aa732,2565,820689,820790,101,Input,Space,Space, ,2091,373
50978,015aa732,2566,820817,820909,92,Input,q,q,q,2092,374
50979,015aa732,2567,820921,820972,51,Input,q,q,q,2093,374
50980,015aa732,2568,821073,821149,76,Input,q,q,q,2094,374
50981,015aa732,2569,821154,821269,115,Input,Space,Space, ,2095,374
50982,015aa732,2570,821385,821478,93,Input,q,q,q,2096,375
50983,015aa732,2571,821553,821686,133,Input,q,q,q,2097,375
50984,015aa732,2572,821633,821693,60,Input,q,q,q,2098,375
50985,015aa732,2573,821817,821972,155,Input,Space,Space, ,2099,375
50986,015aa732,2574,821984,822061,77,Input,q,q,q,2100,376
50987,015aa732,2575,822159,822196,37,Input,q,q,q,2101,376
50988,015aa732,2576,822256,822374,118,Input,q,q,q,2102,376
50989,015aa732,2577,822378,822444,66,Input,q,q,q,2103,376
50990,015aa732,2578,824809,824916,107,Input,Space,Space, ,2104,376
50991,015aa732,2579,825010,825068,58,Input,q,q,q,2105,377
50992,015aa732,2580,825248,825324,76,Remove/Cut,Backspace,Backspace,q,2104,376
50993,015aa732,2581,825289,825405,116,Input,q,q,q,2105,377
50994,015aa732,2582,825427,825501,74,Input,q,q,q,2106,377
50995,015aa732,2583,825489,825597,108,Input,q,q,q,2107,377
50996,015aa732,2584,825608,825707,99,Input,q,q,q,2108,377
50997,015aa732,2585,825712,825862,150,Input,Space,Space, ,2109,377
50998,015aa732,2586,825904,825997,93,Input,q,q,q,2110,378
50999,015aa732,2587,826482,826556,74,Input,q,q,q,2111,378
51000,015aa732,2588,826553,826645,92,Input,q,q,q,2112,378
51001,015aa732,2589,826747,826845,98,Input,q,q,q,2113,378
51002,015aa732,2590,826888,826973,85,Input,q,q,q,2114,378
51003,015aa732,2591,827058,827228,170,Input,q,q,q,2115,378
51004,015aa732,2592,827138,827308,170,Input,q,q,q,2116,378
51005,015aa732,2593,828001,828148,147,Input,Space,Space, ,2117,378
51006,015aa732,2594,828209,828292,83,Input,q,q,q,2118,379
51007,015aa732,2595,828280,828356,76,Input,q,q,q,2119,379
51008,015aa732,2596,828434,828541,107,Input,q,q,q,2120,379
51009,015aa732,2597,828505,828564,59,Input,q,q,q,2121,379
51010,015aa732,2598,828660,828746,86,Input,q,q,q,2122,379
51011,015aa732,2599,828704,828797,93,Input,q,q,q,2123,379
51012,015aa732,2600,828847,828988,141,Input,Space,Space, ,2124,379
51013,015aa732,2601,830404,830533,129,Input,q,q,q,2125,380
51014,015aa732,2602,830750,830789,39,Input,q,q,q,2126,380
51015,015aa732,2603,830776,830893,117,Input,Space,Space, ,2127,380
51016,015aa732,2604,830845,830965,120,Input,q,q,q,2128,381
51017,015aa732,2605,831378,831462,84,Input,q,q,q,2129,381
51018,015aa732,2606,831602,831669,67,Input,q,q,q,2130,381
51019,015aa732,2607,831803,831869,66,Input,q,q,q,2131,381
51020,015aa732,2608,832121,832198,77,Remove/Cut,Backspace,Backspace,q,2130,381
51021,015aa732,2609,832233,832300,67,Remove/Cut,Backspace,Backspace,q,2129,381
51022,015aa732,2610,832376,832444,68,Remove/Cut,Backspace,Backspace,q,2128,381
51023,015aa732,2611,832609,832692,83,Input,q,q,q,2129,381
51024,015aa732,2612,832865,832916,51,Input,q,q,q,2130,381
51025,015aa732,2613,833080,833116,36,Input,q,q,q,2131,381
51026,015aa732,2614,833570,833662,92,Remove/Cut,Backspace,Backspace,q,2130,381
51027,015aa732,2615,833810,833884,74,Remove/Cut,Backspace,Backspace,q,2129,381
51028,015aa732,2616,834514,834549,35,Input,q,q,q,2130,381
51029,015aa732,2617,834664,834724,60,Input,q,q,q,2131,381
51030,015aa732,2618,834850,834893,43,Input,q,q,q,2132,381
51031,015aa732,2619,834938,835076,138,Input,q,q,q,2133,381
51032,015aa732,2620,835025,835084,59,Input,q,q,q,2134,381
51033,015aa732,2621,835216,835291,75,Input,q,q,q,2135,381
51034,015aa732,2622,835273,835413,140,Input,q,q,q,2136,381
51035,015aa732,2623,835386,835524,138,Input,Space,Space, ,2137,381
51036,015aa732,2624,835521,835582,61,Input,q,q,q,2138,382
51037,015aa732,2625,835681,835749,68,Input,q,q,q,2139,382
51038,015aa732,2626,835720,835877,157,Input,q,q,q,2140,382
51039,015aa732,2627,835817,835951,134,Input,q,q,q,2141,382
51040,015aa732,2628,835894,836021,127,Input,Space,Space, ,2142,382
51041,015aa732,2629,835930,835989,59,Input,q,q,q,2143,383
51042,015aa732,2630,836082,836164,82,Input,q,q,q,2144,383
51043,015aa732,2631,836161,836293,132,Input,q,q,q,2145,383
51044,015aa732,2632,836250,836325,75,Input,q,q,q,2146,383
51045,015aa732,2633,836393,836517,124,Input,Space,Space, ,2147,383
51046,015aa732,2634,837044,837150,106,Input,q,q,q,2148,384
51047,015aa732,2635,837120,837191,71,Input,q,q,q,2149,384
51048,015aa732,2636,837297,837385,88,Input,q,q,q,2150,384
51049,015aa732,2637,837396,837542,146,Input,Space,Space, ,2151,384
51050,015aa732,2638,851204,851342,138,Remove/Cut,Backspace,Backspace, ,2150,384
51051,015aa732,2639,851530,851597,67,Remove/Cut,Backspace,Backspace,q,2149,384
51052,015aa732,2640,851714,851822,108,Remove/Cut,Backspace,Backspace,q,2148,384
51053,015aa732,2641,851897,852030,133,Remove/Cut,Backspace,Backspace,q,2147,383
51054,015aa732,2642,852652,852724,72,Input,q,q,q,2148,384
51055,015aa732,2643,852723,852843,120,Input,q,q,q,2149,384
51056,015aa732,2644,852810,852884,74,Input,q,q,q,2150,384
51057,015aa732,2645,852874,853014,140,Input,q,q,q,2151,384
51058,015aa732,2646,852978,853102,124,Input,q,q,q,2152,384
51059,015aa732,2647,853066,853216,150,Input,Space,Space, ,2153,384
51060,015aa732,2648,853186,853289,103,Input,q,q,q,2154,385
51061,015aa732,2649,853242,853310,68,Input,q,q,q,2155,385
51062,015aa732,2650,853411,853477,66,Input,q,q,q,2156,385
51063,015aa732,2651,853475,853599,124,Input,Space,Space, ,2157,385
51064,015aa732,2652,853578,853649,71,Input,q,q,q,2158,386
51065,015aa732,2653,853656,853774,118,Input,q,q,q,2159,386
51066,015aa732,2654,853785,853840,55,Input,q,q,q,2160,386
51067,015aa732,2655,853907,853983,76,Input,q,q,q,2161,386
51068,015aa732,2656,853986,854078,92,Input,q,q,q,2162,386
51069,015aa732,2657,854138,854189,51,Input,.,.,.,2163,386
51070,015aa732,2658,854258,854408,150,Input,Space,Space, ,2164,386
51071,015aa732,2659,861557,861557,0,Nonproduction,Shift,Shift,NoChange,2164,386
51072,015aa732,2660,861666,861807,141,Input,q,q,q,2165,387
51073,015aa732,2661,861834,861894,60,Input,q,q,q,2166,387
51074,015aa732,2662,861922,862040,118,Input,q,q,q,2167,387
51075,015aa732,2663,862210,862388,178,Input,Space,Space, ,2168,387
51076,015aa732,2664,862387,862462,75,Input,q,q,q,2169,388
51077,015aa732,2665,862569,862654,85,Input,q,q,q,2170,388
51078,015aa732,2666,862698,862838,140,Input,Space,Space, ,2171,388
51079,015aa732,2667,863085,863167,82,Remove/Cut,Backspace,Backspace, ,2170,388
51080,015aa732,2668,863266,863310,44,Remove/Cut,Backspace,Backspace,q,2169,388
51081,015aa732,2669,863427,863466,39,Remove/Cut,Backspace,Backspace,q,2168,387
51082,015aa732,2670,864051,864230,179,Input,q,q,q,2169,388
51083,015aa732,2671,864195,864270,75,Input,q,q,q,2170,388
51084,015aa732,2672,864378,864461,83,Input,q,q,q,2171,388
51085,015aa732,2673,864555,864629,74,Input,q,q,q,2172,388
51086,015aa732,2674,864602,864743,141,Input,q,q,q,2173,388
51087,015aa732,2675,864682,864805,123,Input,Space,Space, ,2174,388
51088,015aa732,2676,864749,864822,73,Input,q,q,q,2175,389
51089,015aa732,2677,864907,864983,76,Input,q,q,q,2176,389
51090,015aa732,2678,864962,865062,100,Input,Space,Space, ,2177,389
51091,015aa732,2679,865044,865118,74,Input,q,q,q,2178,390
51092,015aa732,2680,865179,865246,67,Input,q,q,q,2179,390
51093,015aa732,2681,865307,865408,101,Input,q,q,q,2180,390
51094,015aa732,2682,865374,865521,147,Input,Space,Space, ,2181,390
51095,015aa732,2683,865712,865802,90,Input,q,q,q,2182,391
51096,015aa732,2684,866742,866809,67,Input,q,q,q,2183,391
51097,015aa732,2685,866821,866937,116,Input,q,q,q,2184,391
51098,015aa732,2686,867022,867161,139,Input,q,q,q,2185,391
51099,015aa732,2687,867470,867537,67,Input,q,q,q,2186,391
51100,015aa732,2688,867639,867722,83,Input,q,q,q,2187,391
51101,015aa732,2689,867719,867803,84,Input,q,q,q,2188,391
51102,015aa732,2690,867790,867932,142,Input,Space,Space, ,2189,391
51103,015aa732,2691,867931,867987,56,Input,q,q,q,2190,392
51104,015aa732,2692,868095,868243,148,Input,Space,Space, ,2191,392
51105,015aa732,2693,868359,868441,82,Remove/Cut,Backspace,Backspace, ,2190,392
51106,015aa732,2694,868440,868570,130,Input,q,q,q,2191,392
51107,015aa732,2695,868637,868794,157,Input,Space,Space, ,2192,392
51108,015aa732,2696,869367,869459,92,Input,q,q,q,2193,393
51109,015aa732,2697,869537,869603,66,Input,q,q,q,2194,393
51110,015aa732,2698,870159,870234,75,Input,q,q,q,2195,393
51111,015aa732,2699,870319,870409,90,Input,q,q,q,2196,393
51112,015aa732,2700,870399,870514,115,Input,Space,Space, ,2197,393
51113,015aa732,2701,870496,870554,58,Input,q,q,q,2198,394
51114,015aa732,2702,870589,870682,93,Input,q,q,q,2199,394
51115,015aa732,2703,870720,870761,41,Input,q,q,q,2200,394
51116,015aa732,2704,870846,870930,84,Input,q,q,q,2201,394
51117,015aa732,2705,871015,871073,58,Input,q,q,q,2202,394
51118,015aa732,2706,871150,871225,75,Input,q,q,q,2203,394
51119,015aa732,2707,871213,871337,124,Input,q,q,q,2204,394
51120,015aa732,2708,871404,871466,62,Input,q,q,q,2205,394
51121,015aa732,2709,871558,871693,135,Input,q,q,q,2206,394
51122,015aa732,2710,871647,871715,68,Input,",",",",",",2207,394
51123,015aa732,2711,871782,871928,146,Input,Space,Space, ,2208,394
51124,015aa732,2712,903760,905498,1738,Nonproduction,Leftclick,Leftclick,NoChange,1958,394
51125,015aa732,2713,906011,906059,48,Replace,q,q,qq qqqq qqqq qq qqq qqq qqqq => q,1931,388
51126,015aa732,2714,906154,906220,66,Input,q,q,q,1932,388
51127,015aa732,2715,906249,906387,138,Input,Space,Space, ,1933,388
51128,015aa732,2716,906355,906403,48,Input,q,q,q,1934,389
51129,015aa732,2717,906488,906555,67,Input,q,q,q,1935,389
51130,015aa732,2718,906544,906643,99,Input,q,q,q,1936,389
51131,015aa732,2719,906672,906732,60,Input,q,q,q,1937,389
51132,015aa732,2720,906744,906838,94,Input,q,q,q,1938,389
51133,015aa732,2721,906837,906956,119,Input,Space,Space, ,1939,389
51134,015aa732,2722,906944,907028,84,Input,q,q,q,1940,390
51135,015aa732,2723,907040,907090,50,Input,q,q,q,1941,390
51136,015aa732,2724,907192,907281,89,Input,q,q,q,1942,390
51137,015aa732,2725,907247,907364,117,Input,q,q,q,1943,390
51138,015aa732,2726,908722,908875,153,Input,Space,Space, ,1944,390
51139,015aa732,2727,909961,910076,115,Input,q,q,q,1945,391
51140,015aa732,2728,910089,910213,124,Input,q,q,q,1946,391
51141,015aa732,2729,911712,911835,123,Remove/Cut,Backspace,Backspace,q,1945,391
51142,015aa732,2730,911911,911962,51,Remove/Cut,Backspace,Backspace,q,1944,390
51143,015aa732,2731,912088,912219,131,Remove/Cut,Backspace,Backspace, ,1943,390
51144,015aa732,2732,912174,912338,164,Input,q,q,q,1944,390
51145,015aa732,2733,912336,912475,139,Input,Space,Space, ,1945,390
51146,015aa732,2734,912472,912547,75,Input,q,q,q,1946,391
51147,015aa732,2735,912559,912675,116,Input,q,q,q,1947,391
51148,015aa732,2736,912711,912850,139,Input,Space,Space, ,1948,391
51149,015aa732,2737,912849,912917,68,Input,q,q,q,1949,392
51150,015aa732,2738,912928,912972,44,Input,q,q,q,1950,392
51151,015aa732,2739,913066,913156,90,Input,q,q,q,1951,392
51152,015aa732,2740,913241,913353,112,Input,q,q,q,1952,392
51153,015aa732,2741,916887,919022,2135,Nonproduction,Leftclick,Leftclick,NoChange,2011,392
51154,015aa732,2742,919290,919461,171,Remove/Cut,Backspace,Backspace,qqq qq qqqqqqq,1997,389
51155,015aa732,2743,919839,920014,175,Remove/Cut,Backspace,Backspace, ,1996,389
51156,015aa732,2744,927103,927212,109,Nonproduction,Leftclick,Leftclick,NoChange,2007,389
51157,015aa732,2745,927350,927414,64,Input,Enter,Enter,"
",2008,389
51158,015aa732,2746,927507,927590,83,Input,Enter,Enter,"
",2009,389
51159,015aa732,2747,927888,927988,100,Nonproduction,Leftclick,Leftclick,NoChange,2007,389
51160,015aa732,2748,931530,931622,92,Input,q,q,q,2008,389
51161,015aa732,2749,931659,931718,59,Input,q,q,q,2009,389
51162,015aa732,2750,931851,931918,67,Input,q,q,q,2010,389
51163,015aa732,2751,931956,932070,114,Input,Space,Space, ,2011,390
51164,015aa732,2752,935188,935254,66,Remove/Cut,Backspace,Backspace, ,2010,389
51165,015aa732,2753,935358,935426,68,Remove/Cut,Backspace,Backspace,q,2009,389
51166,015aa732,2754,935523,935574,51,Remove/Cut,Backspace,Backspace,q,2008,389
51167,015aa732,2755,935659,935734,75,Remove/Cut,Backspace,Backspace,q,2007,389
51168,015aa732,2756,935962,936038,76,Input,q,q,q,2008,389
51169,015aa732,2757,936091,936215,124,Input,q,q,q,2009,389
51170,015aa732,2758,936282,936341,59,Input,',',',2010,389
51171,015aa732,2759,936394,936541,147,Input,q,q,q,2011,389
51172,015aa732,2760,936522,936646,124,Input,Space,Space, ,2012,390
51173,015aa732,2761,936610,936677,67,Input,q,q,q,2013,390
51174,015aa732,2762,936762,936821,59,Input,q,q,q,2014,390
51175,015aa732,2763,936937,936998,61,Input,q,q,q,2015,390
51176,015aa732,2764,937071,937141,70,Input,q,q,q,2016,390
51177,015aa732,2765,937138,937181,43,Input,q,q,q,2017,390
51178,015aa732,2766,937235,937311,76,Input,q,q,q,2018,390
51179,015aa732,2767,937379,937485,106,Input,q,q,q,2019,390
51180,015aa732,2768,937476,937534,58,Input,q,q,q,2020,390
51181,015aa732,2769,937571,937640,69,Input,q,q,q,2021,390
51182,015aa732,2770,937660,937798,138,Input,Space,Space, ,2022,391
51183,015aa732,2771,937739,937814,75,Input,q,q,q,2023,391
51184,015aa732,2772,937834,937894,60,Input,q,q,q,2024,391
51185,015aa732,2773,942157,942287,130,Input,Space,Space, ,2025,392
51186,015aa732,2774,942362,942478,116,Input,q,q,q,2026,392
51187,015aa732,2775,942459,942582,123,Input,q,q,q,2027,392
51188,015aa732,2776,942604,942670,66,Input,q,q,q,2028,392
51189,015aa732,2777,942668,942815,147,Input,q,q,q,2029,392
51190,015aa732,2778,942787,942862,75,Input,q,q,q,2030,392
51191,015aa732,2779,942964,943039,75,Input,q,q,q,2031,392
51192,015aa732,2780,943035,943202,167,Input,q,q,q,2032,392
51193,015aa732,2781,943090,943238,148,Input,q,q,q,2033,392
51194,015aa732,2782,943187,943333,146,Input,Space,Space, ,2034,393
51195,015aa732,2783,943354,943445,91,Input,q,q,q,2035,393
51196,015aa732,2784,943426,943470,44,Input,q,q,q,2036,393
51197,015aa732,2785,943570,943639,69,Input,q,q,q,2037,393
51198,015aa732,2786,943637,943734,97,Input,q,q,q,2038,393
51199,015aa732,2787,943708,943838,130,Input,Space,Space, ,2039,394
51200,015aa732,2788,943807,943870,63,Input,q,q,q,2040,394
51201,015aa732,2789,943899,944021,122,Input,q,q,q,2041,394
51202,015aa732,2790,943995,944061,66,Input,q,q,q,2042,394
51203,015aa732,2791,947525,947665,140,Input,Space,Space, ,2043,395
51204,015aa732,2792,947645,947711,66,Input,q,q,q,2044,395
51205,015aa732,2793,947811,947910,99,Input,q,q,q,2045,395
51206,015aa732,2794,947915,947991,76,Input,q,q,q,2046,395
51207,015aa732,2795,948037,948127,90,Input,q,q,q,2047,395
51208,015aa732,2796,950021,950103,82,Remove/Cut,Backspace,Backspace,q,2046,395
51209,015aa732,2797,950211,950270,59,Remove/Cut,Backspace,Backspace,q,2045,395
51210,015aa732,2798,950363,950415,52,Remove/Cut,Backspace,Backspace,q,2044,395
51211,015aa732,2799,950788,950879,91,Remove/Cut,Backspace,Backspace,q,2043,395
51212,015aa732,2800,951027,951086,59,Input,q,q,q,2044,395
51213,015aa732,2801,951812,951869,57,Input,q,q,q,2045,395
51214,015aa732,2802,951954,952038,84,Input,q,q,q,2046,395
51215,015aa732,2803,952186,952312,126,Input,q,q,q,2047,395
51216,015aa732,2804,952901,953063,162,Input,q,q,q,2048,395
51217,015aa732,2805,955357,955487,130,Input,.,.,.,2049,395
51218,015aa732,2806,955546,955704,158,Input,Space,Space, ,2050,396
51219,015aa732,2807,955683,955683,0,Nonproduction,Shift,Shift,NoChange,2050,396
51220,015aa732,2808,955779,955845,66,Input,q,q,q,2051,396
51221,015aa732,2809,955986,956054,68,Input,q,q,q,2052,396
51222,015aa732,2810,956147,956220,73,Input,q,q,q,2053,396
51223,015aa732,2811,956224,956367,143,Input,Space,Space, ,2054,397
51224,015aa732,2812,956291,956406,115,Input,q,q,q,2055,397
51225,015aa732,2813,956491,956623,132,Input,q,q,q,2056,397
51226,015aa732,2814,956677,956870,193,Input,q,q,q,2057,397
